PadraigMacLochlainn	Pádraig-MacLochlainn.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraig-MacLochlainn.D.2011-03-09
JosephMacBride	Joseph-MacBride.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Joseph-MacBride.D.1919-01-21
SeanMacBride	Seán-MacBride.D.1947-10-29	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-MacBride.D.1947-10-29
None	Dominick-MacCabe.S.1938-07-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Dominick-MacCabe.S.1938-07-09
SeanMacCarthy	Seán-MacCarthy.D.1944-06-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-MacCarthy.D.1944-06-09
FrankMacDermot	Frank-MacDermot.D.1932-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Frank-MacDermot.D.1932-03-09
JosephMichaelMacDona	Joseph-Michael-MacDonagh.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Joseph-Michael-MacDonagh.D.1919-01-21
None	Seán-E-MacEllin.S.1928-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-E-MacEllin.S.1928-06-12
SeanMaxEntee	Seán-MacEntee.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-MacEntee.D.1919-01-21
GenSeanMacEoin	General-Seán-MacEoin.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/General-Seán-MacEoin.D.1921-08-16
None	Edward-MacEvoy.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Edward-MacEvoy.S.1922-06-12
None	Peadar-MacFhionnlach.S.1938-05-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Peadar-MacFhionnlach.S.1938-05-10
TomasMacGiolla	Tomás-MacGiolla.D.1982-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Tomás-MacGiolla.D.1982-12-14
FrancisMacGuinness	Francis-MacGuinness.D.1922-09-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Francis-MacGuinness.D.1922-09-09
None	James-J-MacKean.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/James-J-MacKean.S.1922-06-12
None	John-MacLoughlin.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/John-MacLoughlin.S.1922-06-12
None	Edward-MacLysaght.S.1922-12-06	https://data.oireachtas.ie/ie/oireachtas/member/id/Edward-MacLysaght.S.1922-12-06
ProfEoinMacNeill	Eoin-MacNeill.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Eoin-MacNeill.D.1919-01-21
None	Daniel-Henry-MacParland.S.1931-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Daniel-Henry-MacParland.S.1931-06-12
None	Thomas-MacPartlin.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-MacPartlin.S.1922-06-12
MarcMacSharry	Marc-MacSharry.S.2002-09-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Marc-MacSharry.S.2002-09-12
RaymondMacSharry	Raymond-MacSharry.D.1969-07-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Raymond-MacSharry.D.1969-07-02
MaryMacSwiney	Mary-MacSwiney.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Mary-MacSwiney.D.1921-08-16
SeanMaxSwiney	Seán-MacSwiney.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-MacSwiney.D.1921-08-16
