ChrisJFox	Christopher-Joseph-Fox.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Christopher-Joseph-Fox.D.1977-07-05
ChrisMByrne	Christopher-Michael-Byrne.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Christopher-Michael-Byrne.D.1921-08-16
ChrisWall	Chris-Wall.S.2007-06-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Chris-Wall.S.2007-06-23
ChristopherOsullivan	Christopher-O'Sullivan.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Christopher-O'Sullivan.D.2020-02-08
ChristyOSullivan	Christy-O'Sullivan.D.2007-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Christy-O'Sullivan.D.2007-06-14
CianOCallaghan	Cian-O'Callaghan.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Cian-O'Callaghan.D.2020-02-08
CiaraConway	Ciara-Conway.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Ciara-Conway.D.2011-03-09
CiaranCannon	Ciaran-Cannon.S.2007-07-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Ciaran-Cannon.S.2007-07-23
CiaranCuffeGP	Ciarán-Cuffe.D.2002-06-06	https://data.oireachtas.ie/ie/oireachtas/member/id/Ciarán-Cuffe.D.2002-06-06
CiaranLynch	Ciaran-Lynch.D.2007-06-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Ciaran-Lynch.D.2007-06-14
CiaranMurphy	Ciaran-P-Murphy.D.1973-03-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Ciaran-P-Murphy.D.1973-03-14
ClaireKerrane	Claire-Kerrane.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Claire-Kerrane.D.2020-02-08
ClareDaly	Clare-Daly.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Clare-Daly.D.2011-03-09
ClementCoughlan	Clement-Coughlan.D.1980-11-06	https://data.oireachtas.ie/ie/oireachtas/member/id/Clement-Coughlan.D.1980-11-06
ColetteKelleher	Colette-Kelleher.S.2016-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Colette-Kelleher.S.2016-04-25
ColmBrophy	Colm-Brophy.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Colm-Brophy.D.2016-10-03
ColmBurke	Colm-Burke.S.2011-05-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Colm-Burke.S.2011-05-25
ColmGallagher	Colm-Gallagher.D.1951-06-13	https://data.oireachtas.ie/ie/oireachtas/member/id/Colm-Gallagher.D.1951-06-13
ColmKeaveney	Colm-Keaveney.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Colm-Keaveney.D.2011-03-09
